35.444386,133.358567,福生東五区公民館
35.442713,133.363631,福生三区公民館
35.442971,133.361322,福原の社
35.444604,133.363261,皆生公民館
35.444286,133.365186,福生東３区祠
35.446794,133.361487,六地蔵皆生四軒屋公園
35.448498,133.361918,福生東公民館
35.443511,133.366025,庚申堂と皆生堂
35.43808,133.310518,住居表示街区案内図　米子市旗ヶ崎6丁目
35.438648,133.310335,地域の目印となる立派な石の看板
35.439122,133.312128,完成記念碑
35.43917,133.312385,ライオン公園の看板
35.440842,133.310864,住吉健児学び舎の跡
35.441737,133.310675,旗ヶ崎三区公民館
35.440994,133.310246,食事・喫茶ヴァン
35.440735,133.312193,旗ヶ崎簡易郵便局
35.439235,133.30526,安倍運動グラウンドの休憩所
35.439762,133.309336,かめ公園
35.439991,133.309373,米子市住吉公民館・住吉地区学習等供用施設
35.440294,133.309619,住吉体育館
35.440216,133.310122,旗ケ崎三区集会所
35.438647,133.308977,LD.café
35.438815,133.308724,大きな招き猫
35.438624,133.307376,県営住宅内浜団地の集会所
35.441317,133.306587,極真カラテ　米子道場
35.441607,133.306559,米子市旗ヶ崎７丁目　住居表示街区案内図
35.441728,133.306226,ヒロミcafe＆スイーツ
35.440588,133.30594,お肉はつらいよ
35.435629,133.308695,瓦斯神社
35.441322,133.321011,洋食屋カフェレストピュア
35.441595,133.322204,三本松の住居表示街区・避難場所案内図
35.44068,133.321821,三旗町自治会員案内図
35.440977,133.321897,パティスリーキキ
35.440372,133.320641,三旗公園
35.43982,133.322327,エースドライ
35.441108,133.323338,三本松の掲示板
35.434863,133.32271,地蔵
35.437342,133.318703,旗ヶ崎大地蔵菩薩
35.437044,133.318752,がんこラーメン華漸
35.437681,133.317967,法華地蔵尊（日蓮さん）の由来
35.438372,133.317827,担々麺専門店　王福
35.436173,133.317945,喫茶リバティー
35.435739,133.317843,起源•環
35.435793,133.319122,喫茶フライパン
35.434032,133.318446,とん楽
35.434284,133.318324,さとし地蔵
35.433893,133.317172,米子食品会館　記念植樹の標柱
